Datenbestand;Aktenzeichen/Registernummer;Markendarstellung;Aktenzustand
EM;"011376787";m-tec;Marke eingetragen
EM;"011376803";SMILETRON;Marke eingetragen
EM;"011376837";SPECTROSCOPY 2.0;Marke eingetragen
EM;"011377108";DATEBOARD;Marke eingetragen
EM;"011378288";BETSSON;Marke eingetragen
EM;"011380491";ANALOG IC GROUP;Anmeldung zurückgewiesen
EM;"011380681";NET ENTERTAINMENT;Anmeldung zurückgenommen
EM;"011380904";SCALES OF JUSTICE;Marke eingetragen
EM;"011381282";NOU-U;Marke eingetragen
EM;"011381324";iwant2;Marke eingetragen
EM;"011381357";ETERNIA;Marke eingetragen
EM;"011381498";Miiroad;Marke eingetragen
EM;"011381522";WILSHIRE AXON;Marke eingetragen
EM;"011381639";CASINOEURO;Marke eingetragen
EM;"011381704";iVGL;Marke eingetragen
EM;"011381787";BILDplus;Marke eingetragen
EM;"011381829";BILD+;Marke eingetragen
EM;"011381845";TRIOBET;Marke eingetragen
EM;"011381852";CAMSTERDAMN;Marke eingetragen
EM;"011381969";MAXINO;Marke eingetragen
EM;"011382488";viSPACE by econocom;Anmeldung zurückgenommen
EM;"011382777";STACY GARCIA;Marke eingetragen
EM;"011382892";BOTOPRO;Marke eingetragen
EM;"011382901";KTM ADVANCE;Marke eingetragen
EM;"011383429";GALAXIS;Marke eingetragen
EM;"011383759";Audirvana;Marke eingetragen
EM;"011383841";EVENTBASE;Marke eingetragen
EM;"011384179";SUREPAK;Marke eingetragen
EM;"011384195";HERE Everyday;Marke eingetragen
EM;"011384302";Mindfactory;Marke eingetragen
EM;"011384328";Mindfactory City;Marke eingetragen
EM;"011384377";Compuland City;Marke eingetragen
EM;"011384385";Drive City;Marke eingetragen
EM;"011384443";BARCLAYS BEYOND;Marke eingetragen
EM;"011384492";SILVER FRUITS;Marke eingetragen
EM;"011384501";Liduro;Marke eingetragen
EM;"011384518";BIG TRANSACTION DATA;Anmeldung zurückgewiesen
EM;"011384732";SAMSUNG SMART SWITCH;Marke eingetragen
EM;"011384757";AUCTIONZIP;Marke eingetragen
EM;"011384799";VERRACON;Marke eingetragen
EM;"011384864";OBSOLESCENCE IS OBSOLETE;Marke eingetragen
EM;"011384914";EDIT UP;Marke eingetragen
EM;"011384963";LIQUIDTV;Marke eingetragen
EM;"011385028";TRAINING HUB;Marke eingetragen
EM;"011385085";KAUCES;Marke eingetragen
EM;"011385101";BLUEJECTS;Marke eingetragen
EM;"011385201";e-REAL;Marke eingetragen
EM;"011385283";TripPro;Marke eingetragen
EM;"011385705";NATURAL CHANGE;Marke eingetragen
EM;"011385812";VIMPELCOM;Marke eingetragen
EM;"011386091";TOPRURAL;Marke eingetragen
EM;"011386117";FEDEX@HOME;Marke eingetragen
EM;"011386174";flexdoc;Marke eingetragen
EM;"011386257";GTY.IM/;Marke eingetragen
EM;"011386265";DIAL;Marke eingetragen
EM;"011386307";Rice Digital;Marke eingetragen
EM;"011386315";Tynee;Marke eingetragen
EM;"011386349";ALL THE BRAVEST;Marke eingetragen
EM;"011386398";PACE-MAPPER CATHMED;Marke eingetragen
EM;"011386554";YOUWOOW;Marke eingetragen
EM;"011386778";BARCLAYS CLOUD IT;Marke eingetragen
EM;"011386893";MyMaximus;Marke eingetragen
EM;"011386901";Heart of Earth;Marke eingetragen
EM;"011386919";Legend of Rome;Marke eingetragen
EM;"011387073";Triggy-Fuse;Marke eingetragen
EM;"011387131";TREASURE KEEPERS;Marke eingetragen
EM;"011387263";NOWAVES;Marke eingetragen
EM;"011387313";ANESTETIX;Marke eingetragen
EM;"011387321";LETSIGNIT;Marke eingetragen
EM;"011387396";Merkur 1 2 X;Marke eingetragen
EM;"011387412";Merkur X 1 2;Marke eingetragen
EM;"011387826";We wait;Marke eingetragen
EM;"011388006";KELCH;Marke eingetragen
EM;"011388221";ASNA DATAGATE;Marke eingetragen
EM;"011388295";ASNA MOBILE RPG;Marke eingetragen
EM;"011388337";VIPERCIRCLE;Marke eingetragen
EM;"011388352";ASNA WINGS;Anmeldung zurückgewiesen
EM;"011388451";Dramatify;Marke eingetragen
EM;"011388576";BORVOCAR;Marke eingetragen
EM;"011388717";AVIAZIONE NAVALE;Marke eingetragen
EM;"011388972";machinerypark;Marke eingetragen
EM;"011389046";DARLINGBOX;Marke eingetragen
EM;"011389384";CTCCORE;Marke eingetragen
EM;"011389889";gianna feathers;Marke eingetragen
EM;"011389897";MOQU ADV;Marke eingetragen
EM;"011389921";APPTIMISER;Marke eingetragen
EM;"011390168";VOTKA;Marke eingetragen
EM;"011390226";MICSU;Marke eingetragen
EM;"011390333";SAMSUNG PLAYER;Marke eingetragen
EM;"011390556";The zoos community;Marke eingetragen
EM;"011390739";FUMIS;Marke eingetragen
EM;"011390788";PEAK-RYZEX;Marke eingetragen
EM;"011391562";THOMSON LYRA;Marke eingetragen
EM;"011391711";SPIN;Anmeldung zurückgewiesen
EM;"011391745";FIFA WM;Marke eingetragen
EM;"011391786";VASTINT;Marke eingetragen
EM;"011391901";GORDOS;Marke eingetragen
EM;"011391927";RIALTO;Marke eingetragen
EM;"011391943";Block With Me;Marke eingetragen
EM;"011392008";VALLOUREC;Marke eingetragen
EM;"011392081";AWORDED;Marke eingetragen
EM;"011392131";STADLMUSIKANTEN;Marke eingetragen
EM;"011392792";TECHNOLOGY CHANGES EVERYTHING;Anmeldung zurückgenommen
EM;"011393063";INTOTA;Marke eingetragen
EM;"011393246";CORDSAVINGS;Marke eingetragen
EM;"011393295";WEAVE;Anmeldung zurückgenommen
EM;"011393361";KRYNG.ME;Marke eingetragen
EM;"011393551";OnGuard360;Marke eingetragen
EM;"011393584";DRYCAB;Marke eingetragen
EM;"011394053";AMAZON STUDIOS;Marke eingetragen
EM;"011394061";PETER RABBIT;Marke eingetragen
EM;"011394103";BAREFOOT;Marke eingetragen
EM;"011394228";DAILY DONOR;Anmeldung zurückgenommen
EM;"011394301";Cadiasun;Marke eingetragen
EM;"011394426";PHARAOH'S WAY;Marke eingetragen
EM;"011394434";STORIES OF INFINITY;Marke eingetragen
EM;"011394772";teXXmo;Marke eingetragen
EM;"011394848";KSBase;Marke eingetragen
EM;"011394889";Imagine things;Marke eingetragen
EM;"011394947";meetingbox;Marke eingetragen
EM;"011395324";TEG - TEST EVENT GENERATOR;Marke eingetragen
EM;"011395399";JUMBL;Marke eingetragen
EM;"011395506";DigiAir;Marke eingetragen
EM;"011396132";ITINITY;Marke eingetragen
EM;"011396215";COMPEON;Marke eingetragen
EM;"011396488";Hidden Stories Saga;Marke eingetragen
EM;"011397007";THANK YOU;Marke eingetragen
EM;"011397163";KeBeK;Marke eingetragen
EM;"011397247";SimAssist;Marke eingetragen
EM;"011397585";MEEZI;Marke eingetragen
EM;"011397692";EISENHOWER;Marke eingetragen
EM;"011397882";MIMAKI;Marke eingetragen
EM;"011397908";MIMAKI DELIVERS;Marke eingetragen
EM;"011397924";THE WORLD IMAGINES MIMAKI DELIVERS;Marke eingetragen
EM;"011398054";TAYLOR GANG;Marke eingetragen
EM;"011398179";MAX PAYNE;Marke eingetragen
EM;"011398294";Genug geträumt, jetzt wird erlebt.;Marke eingetragen
EM;"011398344";GOOGLE MIRROR;Marke eingetragen
EM;"011398476";STYDO;Marke eingetragen
EM;"011398518";SSF;Marke eingetragen
EM;"011398575";SpeakerBook;Marke eingetragen
EM;"011398617";Alpha Park 3;Marke eingetragen
EM;"011399029";PROSYS-laser;Marke eingetragen
EM;"011399151";CRIME CONNECTION;Marke eingetragen
EM;"011399276";Mrs. Hudson;Marke eingetragen
EM;"011399359";Pro Logistica;Marke eingetragen
EM;"011399391";VOYANTA;Marke eingetragen
EM;"011399961";POWERED BY INFOSARIO;Marke eingetragen
EM;"011399995";THE DATA DRIVEN DIFFERENCE;Marke eingetragen
EM;"011400017";Why settle for mainstream?Go Upstream!;Marke eingetragen
EM;"011400306";HAPTER;Marke eingetragen
EM;"011400471";www.bgsoft.;Marke eingetragen
EM;"011400595";Suppliers-City;Marke eingetragen
EM;"011400611";MODEST!;Marke eingetragen
EM;"011400637";HT HEALTH TRADE;Marke eingetragen
EM;"011400835";Timeopti;Marke eingetragen
EM;"011400975";UPV;Marke eingetragen
EM;"011401271";Cloud Economix;Marke eingetragen
EM;"011401742";FBX;Marke eingetragen
EM;"011401817";MOJOW LOCOW;Marke eingetragen
EM;"011401825";AMARIS TECHNOLOGIES;Marke eingetragen
EM;"011401957";mPaaS;Marke eingetragen
EM;"011402443";ZAPPDOG;Marke eingetragen
EM;"011402807";UNITED TECHNOLOGIES;Marke eingetragen
EM;"011402931";IDOMOVE;Marke eingetragen
EM;"011403136";AUDAWATCH;Marke eingetragen
EM;"011403177";SANZARU;Marke eingetragen
EM;"011403375";TGOD;Marke eingetragen
EM;"011403409";TwinCycler;Marke eingetragen
EM;"011403821";DUAL CAMERA;Anmeldung zurückgewiesen
EM;"011403862";VIDEO PHOTO;Anmeldung zurückgewiesen
EM;"011403904";MINIKENO;Anmeldung zurückgewiesen
EM;"011403921";DIRECT SHARE;Anmeldung zurückgewiesen
EM;"011403953";Sternwerk;Marke eingetragen
EM;"011403961";Imtech Active Building;Marke eingetragen
EM;"011404035";Imtech smart-grid-ready;Marke eingetragen
EM;"011404043";STORY ALBUM;Anmeldung zurückgewiesen
EM;"011404522";Novange788;Marke eingetragen
EM;"011404671";homerik;Marke eingetragen
EM;"011404688";CAPTIVE MEDIA;Marke eingetragen
EM;"011404746";MEDBOOK;Marke eingetragen
EM;"011404787";FENCE;Marke eingetragen
EM;"011404944";IMPRIVATA CORTEXT;Marke eingetragen
EM;"011404985";STADL-SHOW-ORCHESTER;Marke eingetragen
EM;"011405016";STADLZEIT;Marke eingetragen
EM;"011405081";tismot;Marke eingetragen
EM;"011405446";ETNETERA;Marke eingetragen
EM;"011405578";EURO FOR EUROPE;Anmeldung zurückgewiesen
EM;"011405735";ACCUGENX-ST;Marke eingetragen
EM;"011405768";ACCUPEAKS;Marke eingetragen
EM;"011405974";SAMSUNG XPRESS;Marke eingetragen
EM;"011406204";iCamba;Marke eingetragen
EM;"011406221";ADVERTISING THAT LEARNS;Marke eingetragen
EM;"011406402";SEISMICFAB;Marke eingetragen
EM;"011406411";PRODUCTIFY;Marke eingetragen
EM;"011406519";FIREFAB;Marke eingetragen
EM;"011406568";Yumwe;Marke eingetragen
EM;"011406618";snake energy;Marke eingetragen
EM;"011407392";RABOT DUTILLEUL;Marke eingetragen
EM;"011407491";LAUREATE INTERNATIONAL UNIVERSITIES PUBLISHING;Marke eingetragen
EM;"011407814";DAILY SECRET;Marke eingetragen
EM;"011407871";ICLOCK;Anmeldung zurückgewiesen
EM;"011407947";FriendoFrenia;Marke eingetragen
EM;"011408556";POWER XPERT INSIGHT;Marke eingetragen
EM;"011408564";DISCRETIO;Marke eingetragen
EM;"011408606";BARAKUDA;Marke eingetragen
EM;"011408895";GBC PHOTONICS DRIVING OPTICAL NETWORKS;Marke eingetragen
EM;"011409349";parcelogic;Marke eingetragen
EM;"011409687";DYNAMIXEL;Marke eingetragen
EM;"011409877";INTELLIGENT AIRLINE CLOUD;Anmeldung zurückgenommen
EM;"011409992";floq;Marke eingetragen
EM;"011410024";B&K;Marke eingetragen
EM;"011410065";ROBOTIS;Marke eingetragen
EM;"011410198";TOMORROW STARTS HERE;Marke eingetragen
EM;"011410206";ELV;Marke eingetragen
EM;"011410669";CitiesSat;Verzicht auf Eintragung
EM;"011410834";DETICA;Marke eingetragen
EM;"011410859";GETTY IMAGES;Marke eingetragen
EM;"011410891";SLIPPERY SLOPE SLOTS;Marke eingetragen
EM;"011410982";LET'S SOLVE IT!;Marke eingetragen
EM;"011411071";Spirit of the South;Marke eingetragen
EM;"011411121";Spirit of Asia;Marke eingetragen
EM;"011411204";ATB RIVA CALZONI;Marke eingetragen
EM;"011411246";MELON MOBILE;Marke eingetragen
EM;"011411287";Demon Princess;Marke eingetragen
EM;"011411329";Silverbird;Marke eingetragen
EM;"011411394";Tiara;Marke eingetragen
EM;"011411436";Deep Forest;Marke eingetragen
EM;"011411535";PIROBALL;Marke eingetragen
EM;"011412178";STRATIPHARM;Marke eingetragen
EM;"011412731";TRUE FIT;Marke eingetragen
EM;"011412798";Sedentary Sphere;Marke eingetragen
EM;"011412954";MEDIA MARKT MOBILE;Marke eingetragen
EM;"011413002";cityfriend;Marke eingetragen
EM;"011413077";FAMILY TREE MAKER;Anmeldung zurückgewiesen
EM;"011413201";COAGO;Marke eingetragen
EM;"011413234";selinko;Marke eingetragen
EM;"011413325";Slotos;Anmeldung zurückgewiesen
EM;"011413713";SPEAKFOCUS;Marke eingetragen
EM;"011413796";VIEWFINDER;Marke eingetragen
EM;"011414117";UNIFIED COMPLIANCE FRAMEWORK;Marke eingetragen
EM;"011414257";Infiniti InTouch;Marke eingetragen
EM;"011414299";EMU - CMMUncertainty;Marke eingetragen
EM;"011414448";ACCUGENX-ID;Marke eingetragen
EM;"011414588";QSIDENTAL;Marke eingetragen
EM;"011414711";ACCUPRO-ID;Marke eingetragen
EM;"011414811";Société de financement local;Marke eingetragen
EM;"011414844";Caisse française de financement local;Marke eingetragen
EM;"011414893";XPERIA DIAGNOSTICS;Marke eingetragen
EM;"011414976";AQUTO;Marke eingetragen
EM;"011415148";YAARAK;Marke eingetragen
EM;"011415189";MYLNE;Marke eingetragen
EM;"011415452";CLOSER;Marke eingetragen
EM;"011415577";GLASS BOTTOM JET;Marke eingetragen
EM;"011415858";HEALTHSTAR SIGNMEIN;Marke eingetragen
EM;"011415882";HEALTHSTAR VCONNECT;Marke eingetragen
EM;"011416179";Chapps;Marke eingetragen
EM;"011416328";MI;Marke eingetragen
EM;"011416443";FPS;Marke eingetragen
EM;"011416658";BIRD;Marke eingetragen
EM;"011416716";IMODULES;Marke eingetragen
EM;"011416898";R4 Italia;Marke eingetragen
EM;"011416922";Convedo;Marke eingetragen
EM;"011416963";XPERIA LOUNGE;Marke eingetragen
EM;"011417227";SFIL;Marke eingetragen
EM;"011417441";Royal Panda;Anmeldung zurückgewiesen
EM;"011417888";myfly;Marke eingetragen
EM;"011417904";DREAM.DESIGN.DEVELOP.DELIGHT.;Marke eingetragen
EM;"011417961";4D;Anmeldung zurückgewiesen
EM;"011418191";myPOS;Marke eingetragen
EM;"011418341";WARGAMING.NET;Anmeldung zurückgewiesen
EM;"011418373";FUNDACIÓN PARA LA PROMOCIÓN DE CASTILLA-LA MANCHA;Marke eingetragen
EM;"011418779";BRIGHTVIEW;Anmeldung zurückgewiesen
EM;"011418787";WEB HELP DESK;Anmeldung zurückgenommen
EM;"011418811";THINC;Marke eingetragen
EM;"011418861";myDriveAssist;Anmeldung zurückgewiesen
EM;"011418936";DOLIST;Marke eingetragen
EM;"011419181";BATTERSEA POWER STATION;Marke eingetragen
EM;"011419264";CENTRAL LONDON'S POWERHOUSE;Marke eingetragen
EM;"011419389";memYAK;Marke eingetragen
EM;"011419462";INFOGRAM;Marke eingetragen
EM;"011419553";INFOGR.AM;Marke eingetragen
EM;"011419629";VIA EGENCIA;Marke eingetragen
EM;"011419835";MOBICOOL;Marke eingetragen
EM;"011420346";DENTURE YOUR DOG;Marke eingetragen
EM;"011420429";DOGGIE DENTURES;Marke eingetragen
EM;"011420775";BPAY;Marke eingetragen
EM;"011420841";TIDAL SOFTWARE;Marke eingetragen
EM;"011420858";EUROCLEAR EASYWAY;Marke eingetragen
EM;"011420908";PTEROSAUR;Marke eingetragen
EM;"011420957";Asperium;Marke eingetragen
EM;"011420999";SYNYO;Marke eingetragen
EM;"011421096";FUNGIPEDIA;Marke eingetragen
EM;"011421211";Shopman;Marke eingetragen
EM;"011421311";OVAM SIS TOOLKIT;Marke eingetragen
EM;"011421328";CONTENTFUL;Marke eingetragen
EM;"011421443";CUES;Marke eingetragen
EM;"011421484";ZENOSPHERE;Marke eingetragen
EM;"011421708";Variocharger;Marke eingetragen
EM;"011422243";Dialogue Card;Marke eingetragen
EM;"011422409";AxisVM;Anmeldung zurückgenommen
EM;"011422681";MODERN FAMILY;Marke eingetragen
EM;"011422921";STABILO;Marke eingetragen
EM;"011422953";STABILO;Marke eingetragen
EM;"011423076";JUSSI SELJAS SHOWDOWN;Marke eingetragen
EM;"011423101";BRANDOGNOMICS;Marke eingetragen
EM;"011423233";THE MAGAZINE MANAGER;Anmeldung zurückgewiesen
EM;"011423266";la Région des Musées;Marke eingetragen
EM;"011423464";VIZOLUTION;Marke eingetragen
EM;"011423522";WeWant;Marke eingetragen
EM;"011423721";NotchDelta;Marke eingetragen
EM;"011424447";PRISONHOOD;Marke eingetragen
EM;"011424637";lolliblocks;Marke eingetragen
EM;"011424661";TREE OF LOVE;Marke eingetragen
EM;"011424736";MYMEDS&ME;Marke eingetragen
EM;"011424777";MO FARAH;Marke eingetragen
EM;"011424785";notiss;Marke eingetragen
EM;"011425204";TWISTS & TURNS;Marke eingetragen
EM;"011425352";CERAMICORE;Marke eingetragen
EM;"011425436";F...CKMATIÉ;Marke eingetragen
EM;"011425469";Wineterminator;Marke eingetragen
EM;"011425601";Seven;Marke eingetragen
EM;"011425618";CHARTBOOST;Marke eingetragen
EM;"011425634";HELLO MONDAY;Marke eingetragen
EM;"011425865";Rock Science;Marke eingetragen
EM;"011425881";Région des Musées;Marke eingetragen
EM;"011425915";Pool Live Tour;Marke eingetragen
EM;"011426111";domo solaris;Anmeldung zurückgenommen
EM;"011426152";Psychocoach;Anmeldung zurückgewiesen
EM;"011426459";WIN RIGHT;Marke eingetragen
EM;"011426731";TILERA;Marke eingetragen
EM;"011426855";Fire II Egypt;Marke eingetragen
EM;"011427127";Nord Pas de Calais la Région des Musées;Marke eingetragen
EM;"011427325";IAN FLEMING'S THRILLING CITIES;Marke eingetragen
EM;"011427358";IAN FLEMING'S DIAMOND SMUGGLERS;Marke eingetragen
EM;"011427374";CASED;Marke eingetragen
EM;"011427481";PUBTRACKER;Marke eingetragen
EM;"011427572";CENPILOT;Marke eingetragen
EM;"011427614";Spot-in store;Marke eingetragen
EM;"011427631";IOKSTEPS;Marke eingetragen
EM;"011427648";cameo;Marke eingetragen
EM;"011427721";FORMYCHILDREN;Anmeldung zurückgewiesen
EM;"011427754";WU;Marke eingetragen
EM;"011427804";NIELSEN CROSS-PLATFORM CAMPAIGN RATINGS;Marke eingetragen
EM;"011427838";CANTER;Marke eingetragen
EM;"011428026";MEDIA WORLD MOBILE;Marke eingetragen
EM;"011428034";GROUP PLAY;Anmeldung zurückgewiesen
EM;"011428158";adnomics;Marke eingetragen
EM;"011428208";RULERGY;Marke eingetragen
EM;"011428299";Sizeproof;Marke eingetragen
EM;"011428497";STYLECARD;Marke eingetragen
EM;"011428596";BRILLIANCE PUBLISHING;Marke eingetragen
EM;"011428737";log.im;Marke eingetragen
EM;"011428745";knock.im;Marke eingetragen
EM;"011429271";FIFA INTERACTIVE WORLD CUP;Marke eingetragen
EM;"011429941";YUMMILOO;Marke eingetragen
EM;"011430105";Zeyon;Marke eingetragen
EM;"011430221";EUROVISION;Marke eingetragen
EM;"011430444";ALARM REPORT;Anmeldung zurückgewiesen
EM;"011430626";NORTHLIGHT;Marke eingetragen
EM;"011430832";UER;Marke eingetragen
EM;"011431178";ZeyOS;Marke eingetragen
EM;"011431285";SHAPE GAMES;Anmeldung zurückgewiesen
EM;"011431319";PARANORMAL AGENCY;Marke eingetragen
EM;"011431327";MAHJONGG ARTIFACTS;Marke eingetragen
EM;"011431558";Muggo;Marke eingetragen
EM;"011431566";OFFICEcool;Marke eingetragen
EM;"011431831";Peter Schmidt Group;Marke eingetragen
EM;"011432028";Aquado;Marke eingetragen
EM;"011432465";E-DESTINATION;Marke eingetragen
EM;"011432531";RISKMETRICS RISKMANAGER;Marke eingetragen
EM;"011432929";Kings of the Realm;Marke eingetragen
EM;"011432994";ZIXDLP;Marke eingetragen
EM;"011433125";Dryman;Marke eingetragen
EM;"011433133";Plaine;Marke eingetragen
EM;"011433141";Plain;Anmeldung zurückgenommen
EM;"011433232";DomData;Marke eingetragen
EM;"011433257";DomConsult;Marke eingetragen
EM;"011433265";NONWATIO;Marke eingetragen
EM;"011433349";SMARTGUARD;Marke eingetragen
EM;"011433372";VIPP;Marke eingetragen
EM;"011433539";DREAMSEQ;Marke eingetragen
EM;"011433745";Technikbutler;Marke eingetragen
EM;"011434371";MYLO;Marke eingetragen
EM;"011434388";TRANISTA;Marke eingetragen
EM;"011434487";Confused.com;Marke eingetragen
EM;"011434552";CONFUSED;Marke eingetragen
EM;"011434594";ORCA;Marke eingetragen
EM;"011434867";BEYOND;Anmeldung zurückgenommen
EM;"011435047";STARZ;Anmeldung zurückgewiesen
EM;"011435054";GMATE;Marke eingetragen
EM;"011435237";R.A Jones;Marke eingetragen
EM;"011435261";LiView;Marke eingetragen
EM;"011435633";ICEK;Marke eingetragen
EM;"011435864";SKY SEARCHER;Anmeldung zurückgewiesen
EM;"011435931";PEAS;Marke eingetragen
EM;"011435955";HITPANEL;Marke eingetragen
EM;"011436185";LADBROKES VEGAS;Marke eingetragen
EM;"011436326";EBU;Marke eingetragen
EM;"011436359";PLYCE;Marke eingetragen
EM;"011436433";EDWARDS WILDMAN PALMER;Marke eingetragen
EM;"011436541";OFFSHORECONOMY;Marke eingetragen
EM;"011436581";EMPEROR: LEGENDS OF WAR;Marke eingetragen
EM;"011436672";Holo-Rizon;Marke eingetragen
EM;"011436681";Holo-Slide;Marke eingetragen
EM;"011436797";CLICK SECURITY;Marke eingetragen
EM;"011436821";contenthall;Marke eingetragen
EM;"011436839";macrobee;Marke eingetragen
EM;"011437191";SUPERLATIVISM;Marke eingetragen
EM;"011437498";LABORATZ;Marke eingetragen
EM;"011437886";OPXBIO;Marke eingetragen
EM;"011438091";EGG PUNCH;Marke eingetragen
EM;"011438397";AZIMUT CASINO;Marke eingetragen
EM;"011438421";iKapsch;Marke eingetragen
EM;"011438521";ABLE;Anmeldung zurückgewiesen
EM;"011438538";Kapsch4You;Marke eingetragen
EM;"011438678";BRIEFED;Marke eingetragen
EM;"011438901";DCU;Marke eingetragen
EM;"011438959";I GIVE;Marke eingetragen
EM;"011438991";Dublin City University;Marke eingetragen
EM;"011439072";VIEWSY;Marke eingetragen
EM;"011439189";HIGH 5;Marke eingetragen
EM;"011439213";RMF FM;Marke eingetragen
EM;"011439627";CISSmarket;Marke eingetragen
EM;"011439676";GIVE SMART;Marke eingetragen
EM;"011439734";GIVING WALLET;Marke eingetragen
EM;"011439783";FeeCom;Marke eingetragen
EM;"011439866";lexycom;Anmeldung zurückgenommen
EM;"011439882";IT Solutions. Simplified.;Anmeldung zurückgenommen
EM;"011440021";Lein;Marke eingetragen
EM;"011440121";WAKE ON GAZE;Marke eingetragen
EM;"011440245";MEDIA IN MOTION;Marke eingetragen
EM;"011440476";FYTE;Marke eingetragen
EM;"011440501";RAIVAN;Marke eingetragen
EM;"011440666";COMASSO;Marke eingetragen
EM;"011440881";MOXIE SOFTWARE;Anmeldung zurückgenommen
EM;"011441111";DAVID ICKE;Marke eingetragen
EM;"011441219";ICONsignment;Marke eingetragen
EM;"011441243";DUCATI;Marke eingetragen
EM;"011441292";HQE;Marke eingetragen
EM;"011441301";Luxury Fun;Marke eingetragen
EM;"011441359";CARESTREAM;Marke eingetragen
EM;"011441607";NOMI;Marke eingetragen
EM;"011441763";fintelligent;Marke eingetragen
EM;"011441938";TIMAD;Marke eingetragen
EM;"011442308";MIMIOSPROUT;Marke eingetragen
EM;"011442639";apoImmobilien;Marke eingetragen
